7;Новогодний хоровод;Играющие встают в круг в порядке «парень - девушка», Дедушка Мороз (ведущий) - в центре. Дедушка Мороз говорит: «Хорошие у меня ручки?» Все отвечают: «Да», берут за руки соседей и ходят вокруг ведущего, пока звучит музыка. Как только музыка останавливается, Дедушка снова спрашивает: «Хороший у меня живот?». Играющие берутся за животы соседей и продолжают хоровод. Что еще хорошего у Дедушки Мороза и за что придется держаться, водя хоровод, зависит от настроения и степени опьянения.
7;Новогодний трамвайчик;Игрокам раздаются билеты - карточки, на которых кратко описаны новогодние обычаи и приметы разных стран. «Кондуктор»-ведущий спрашивает: «Вы знаете, в какой стране так встречают Новый год?» Если владелец «билета» с описанным обычаем отвечает правильно, его «билет» «компостируют». Выигрывает тот, у кого больше «прокомпостированных билетов».
7;Новогодняя эстафета «Наряди елочку»;Из числа гостей выбираются две девушки - «елочки» - и две команды, состоящие из сильного пола. Они будут заниматься украшением «елочек». Девушек ставят на стулья, а мужчинам выдают 2 коробки с набором елочных игрушек. По сигналу ведущего первые участники команд берут по одной игрушке, бегут к стульям и вешают игрушки на «елочки» - куда позволяет дотянуться скромность и хорошее воспитание. Затем они возвращаются и передают эстафету следующим участникам. Побеждает команда, быстрее и оригинальнее выполнившая задание.
7;Я тебя слепила из того, что было;Каждая Снегурочка выбирает себе Деда Мороза, и наряжает его всеми возможными способами с использованием любых подручных средств: от елочных игрушек до косметики. Своего Деда Мороза необходимо представить публике с помощью рекламы, песни, пословицы, стихотворения и т. п.
7;Кулинарный поединок;Каждая Снегурочка из продуктов с новогоднего стола готовит блюдо, которое, по ее мнению, может найти путь к сердцу Деда Мороза. Это может быть новогодний гамбургер, новогодняя композиция из всех имеющихся салатов и т.д. Оформление желательно в новогоднем стиле. Затем напротив каждой Снегурочки садится мужчина. Всем завязываются глаза.$Побеждает Снегурочка, первая скормившая свое блюдо мужчине, сидящему напротив.
7;Дедушка Пигмалион;Каждый из Дедов Морозов должен так переодеть выбранную им партнершу, как, по его мнению, должна выглядеть современная Снегурочка. Использовать можно все, что уже надето на Снегурочке, а также любые дополнительные предметы, вещи, елочные украшения, косметику, бижутерию и т.д. Побеждает тот Дед Мороз, который создаст наиболее яркий и запоминающийся образ Снегурочки.
7;Волшебный нос;На большом листе ватмана нужно нарисовать снеговика. Каждый игрок поворачивается несколько раз вокруг себя и с завязанными глазами пытается прилепить пластилиновый нос-морковку к изображению. Пока у гостя завязаны глаза, снеговика можно переместить так, чтобы морковка оказалась в более интересном месте.
7;Новогодние фанты;На вечеринке всем раздаются по два-три листка бумаги, и все пишут на них свои желания. Например: «Изобразить снежную бабу, которая начала таять», или «Поцеловать Деда Мороза», или «Исполнить стриптиз у елки». Далее эти бумажки сворачивают в трубочки и засовывают в бутылку из-под минеральной воды или колы. Все желающие садятся в круг и играют в бутылочку, но правила следующие: на кого покажет горлышко, тот достает одну записку, читает желание и выполняет его. Изюминка игры в том, что игроку может выпасть его же собственный фант, поэтому осторожность в придумывании желаний не помешает.
7;Новогодняя стенгазета;На видном месте вешается газета на которой, любой из гостей,$может написать что было хорошее и плохое в прошедшем году,$а так же по окончанию праздника попустить по всем книгу отзывов и$предложений.
7;Снежный лабиринт;На ледяной или снеговой площадке предварительно чертят схему лабиринта в форме квадрата или круга с двумя выходами на противоположных сторонах. Сначала снегом выкладывают внутренние секторы лабиринта, затем, двигаясь от центра к краям, - стены. Они не должны быть высокими (до 1 м), чтобы легко было обнаружить того, кто заблудился в ходах лабиринта. Ширина ходов - 80-100 см. Если снега много, можно сделать лабиринт, вынимая снег лопатой и укладывая его по сторонам ходов. Лабиринт можно не строить, а протоптать на площадке запутанные ходы. 
7;Угадай-ка-1;Надев толстые варежки, надо определить на ощупь, что за человек перед вами. Парни отгадывают девушек, девушки - парней. Ощупывать можно всего человека.
7;Художники-виртуозы;Привязав к лыжной палке фломастер, не кладя палку на плечо, необходимо выполнить какой-либо рисунок по желанию Деда Мороза (именинника) или написать новогоднее поздравление кому-нибудь из гостей.$Кто выполнил задание качественнее и быстрее, получает приз.
7;Растопим лед;Приглашают несколько пар. Каждой паре дают по кусочку льда (его нужно заранее приготовить, заполнив специальные формочки) одинакового размера. Побеждает та пара, которая растопит лед первой. На лед можно дышать, его можно лизать, класть под мышки, в общем делать с ним все, что угодно, - лишь бы растаял. Применять технические нагревательные приборы СТРОГО ЗАПРЕЩАЕТСЯ.
7;Найди 31 декабря;Приглашаются двое-трое желающих. Перед ними кладут по пачке газет (по 20-30 штук). Задача игроков найти среди всех этих газет ту, которая за 31 декабря. Во всей пачке такая газета только одна. Кто первый справится с этим заданием, тому вручают приз - набор «свежих» развлекательных газет.
7;Самая «находчивая» Снегурочка;Снегурочкам завязываются глаза, Напротив каждой становится мужчина в одежде которого спрятана маленькая елочная игрушка. Побеждает Снегурочка, первая обнаружившая эту игрушку.
7;Снегурочка-киноманка;Снегурочки по кругу называют фильмы или поют по куплету из песен, где действия происходят зимой иди под Новый год. Та, которая окажется последней, и выигрывает этот конкурс.
7;Охота за подарками;Старая детская игра, но в нее весело играют и взрослые. Дед Мороз объявляет, что подарки спрятаны, а найти их помогут маленькие подсказки - 12 записок, на каждой из которых пишется, где лежит следующая. В последней указано местонахождение подарков. Потом почти все записки прячутся в разных местах, а одна отдается в руки игроков. Их задача - собрать все записки и найти подарки.
7;Посох Дедушки Мороза;Стулья устанавливаются в ряд, сиденьями поочередно в разные стороны, и на них рассаживаются игроки. Дед Мороз (водящий) берет в руки свой посох (швабру) и начинает обходить сидящих на стульях. Если около кого-то он стук-$нет посохом об пол, этот играющий должен встать со стула и пойти следом за водящим. Так Дедушка ходит вокруг стульев, стучит то тут, то там, и вот за ним следует целый хоровод «снежинок» и стадо «зайчиков». Водящий начинает удаляться от стульев, ходит кругами, змейкой. остальные повторяют все движения за ним. Вдруг, в неожиданный для всех момент, Дед Мороз дважды стучит по полу. Это сигнал к тому, чтобы все немедленно заняли свои места. А это теперь не так-то просто, поскольку стулья смотрят в разные стороны. Сам водящий старается занять место одним из первых. Теперь водит тот, кому не досталось стула.
7;Новогодние скульптуры;Участникам игры выдается пластилин или глина. Ведущий показывает или называет какую-то букву, а игроки должны как можно быстрее слепить предмет, название которого начинается с этой буквы, при этом он должен тем или иным образом относиться к Новогоднему вечеру.
7;Доползи до елочки;Цветным мелом на полу рисуется несколько пересекающихся, переплетающихся «тропинок» разного цвета, которые заканчиваются у елочки. Под елочкой, естественно, находится приз. В начале каждой тропинки кладется карточка с описанием способа передвижения: ползком, гусиным шагом, спиной вперед, прыгая на левой ноге, без помощи ног и т.д. Игроки, выбрав свою «тропинку», стараются как можно быстрее дойти, добраться до конца пути описанным в карточке способом. Кто первым окажется у цели, тот победитель.
7;Таяк-ойна;Эта казахская народная игра. Она требует от участников силы, ловкости и меткости. Проводить ее лучше на площадке около снежных сугробов. Можно самим сделать стену из снега высотой 0,5 м и Начать турнир. для турнира необходима деревянная палка (копье) диаметром 12-15 мм в длиной 1 м.$Игра заключается в том, что каждый участник игры с силой метает копье в снежный сугроб или стену. Если копье брошено достаточно сильно, его конец выходит на противоположной стороне и такой игрок побеждает.$Игра развивает меткость, физическую силу, упорство в достижении цели, решительность, поддерживает бодрость и веселое настроение.
7;Тепло ли тебе, девица?;Это переложение известной детской игры на взрослый лад. Все присутствующие образуют круг и вытягивают руки вперед. В центре становится Дед Мороз. Он старается ударить кого-нибудь из играющих по рукам. Если ему это удается, «замороженный» снимает с себя любой предмет одежды.
8;Соревнования для молодоженов;- пришить пуговицу$- перепеленать ребенка$- завязать бант$- забить гвоздь$- начистить картошки
8;Проверочные вопросы молодоженам;- что подарит избранник на день рождения$- какую руку подает, выходя из автобуса$- сколько часов в сутки спит$- любимое блюдо (кино, книга, музыка...)$- кем хочет быть по профессии$- поет ли по утрам$- что из напитков предпочитает$- на коком боку спит$- строит ли глазки.
8;Имена жениха и невесты;2 команды со стороны жениха и невесты.$Своими одеждами выложить имя жениха и невесты.
8;Семейный бюджет;Ведущий задает командам вопросы о стоимости различных продуктов и товаров. Кто быстрее и правильнее отвечает, получает очко.$Сколько стоит буханка хлеба?$Сколько стоит литр молока?$Сколько стоит килограмм гвоздей?$Сколько стоит десяток яиц?$Сколько стоит стиральный порошок?!$Сколько стоит губная помада?$Сколько стоит литр бензина?$Сколько стоит пара носков?
8;Дипломы на свадьбу;Вручение дипломов с предварительными тестами:$Идеальный муж$- найти жену по руке, волосам, ноге, голосу$Идеальный отец$- показать сценку из сказки$- перепеленать ребенка$Идеальный друг$- назвать дни рождения$- Моменты знакомства$Идеальный хозяин$- как удалить пятно от губной помады$- как расправить галстук$- что сделать если пересалили суп$- как наточить терку.
8;Докажи свою любовь;Жениху дать полотенце. Пусть завяжет невесту так крепко, как любит ее. А потом развяжет полотенце также быстро, как будет возвращаться с работы.
8;Художники;Левая половина стола рисует жениха.$Правая половина стола рисует невесту.$Потом эти рисунки дарятся молодым.
9;Срежь приз;В комнате между двумя стульями натягивается веревка на которой на тонких нитках висят призы.$Участнику завязывают глаза, дают в руки ножница, не сильно раскручивают и направляют в сторону весящих призов.$Учасник должен подойти к веревке и, не дотрагиваясь рукой, срезать приз.$Если конкурс проводится среди детей, обязательно соблюдать меры предосторожности, следить за ребенком и направлять его действия.
9;Стриптиз-1;В тайне от виновника (или виновницы) праздника изготовьте из картона силуэт человеческой фигуры в полный рост. На место лица приклейте фотогра- фию именинника (именинницы). Наденьте на этот манекен все возможные предметы одежды: от трусов до шапки. Они могут быть как настоящие так и из бумаги. Бумажные просто приколите к манекену. Затем ведущий задаёт гостям вопросы о юбиляре: когда родился, любимое блюдо и т.д. Если гость ошибается, он должен снять любой предмет одежды с манекена. Самые интимные части можно закрыть фиговыми листочками из зёлёной бумаги. И, если Вы увере- ны, что именинник не обидится, на этих листочках можно написать шуточные пожелания.
9;Изобрази вещь;Задание - изобразить вещь, кто угадал, начинает водить.$- самовар$- холодильник$- елка$- подарок$- зеркало$- стол$- снеговик$...
9;Ты кто?;Задача играющего - с завязанными глазами, на ощупь, угадать, кто стоит перед ним. Чтобы это было сделать как можно сложней, можно меняться одеждой.
9;Как это было;Каждому за столом по порядку раздаются фанты с указанием:$1. Как именинник учился ходить.$2. Изобразить как именинник в детстве занимался художественной гимнастикой.$3. Как именинник, сидя на горшке, звал маму.$4. Как именинник отбирал любимую. игрушку$5. Как именинник требовал в магазине купить ему игрушку.$Участники должны изобразить.
9;Привет;Каждый должен за определенное время (1-3 мин.) успеть поздороваться за руку с максимальным количеством людей. Внимание участников фиксируется на том, что руку надо пожимать доброжелательно, глядя в глаза человеку. Вариант: обязательно называть свое имя. Можно оговорить то, что необходимо подсчитать количество людей, с которыми ты поздоровался. Тогда по завершении упражнения ведущий спрашивает: "Кто поздоровался больше, чем с 10 людьми? А больше чем с 20?" Выявляются несколько лучших. 
9;Характеристика;Каждый пишет по предложению, характеризующему именинника, пожелание и подпись.$Потом все характеристики зачитываются как тосты.
9;Прикрепи розочку;На большом листе ватмана нарисуйте портрет именнника (именинницы) в полный рост. Каждый игрок поворачивается несколько раз вокруг себя и с завязанными глазами пытается приколоть бумажную розочку с булавкой к портрету именинника (именинницы). Пока у гостя завязаны глаза, Вы можете переместить портрет так, чтобы розочку прикололи туда, куда Вы захотите. 
9;Курица;Необходимо написать заданное слово - «как курица лапой». Участникам к ногам крепятся фломастеры. кто быстрее и понятнее написал - победил в игре.
9;Мяч-слово;Несколько участников.$Ведущий кидает мяч и называет слово.$Поймавший называет в ответ синоним (антоним)
9;Морозное дыхание;Перед каждым Дедом Морозом на стол кладется вырезанная из бумаги снежинка достаточно большого размера. Задача - сдуть свою снежинку так, чтобы она упала с противоположного края стола. Конкурс проводится до тех пор, пока все не сдуют свои Снежинки. После. того как упадет последняя снежинка, ведущий объявляет, что побеждает тот, кто сдул свою снежинку не первым, а последним, т. к. у него такое морозное дыхание, что его снежинка «примерзла» к столу.
9;10 записок;Старая детская игра, но в нее весело играют и взрослые. Берется 10 бумажек, на каждой из которых пишется, где лежит следующая. Потом почти все записки прячутся в разных местах, а одна отдается в руки игроков. Их задача - найти и собрать все записки. В эту игру хорошо играть на дне рождения, когда в последней пишется, где спрятан сам подарок. 
9;Снайпер;Участникам-мужчинам привязать веревочку на талию. Hа длинный конец веревки привязать палочку. Задание: попасть палочкой в бутылку, стоящую на полу.
9;Лучший карман;Хозяин вечеринки объявляет конкурс на самое оригинальное содержимое карманов. Можно предъявлять только предметы, находящиеся в карманах у гостей в данный момент. Создается лист, на котором каждый из гостей голосует за человека с наиболее оригинальными предметами, но не имеет права голосовать за собственную персону. Выигрывает тот, кто набрал наибольшее количество голосов.
10;Защити свой апельсин;В игре участвуют двое мужчин. Каждый в зубах держит ложку с апельсином или картошкой. Руки за спиной. Задача - уронить своей ложкой апельсин противника и не дать уронить свой. Самые смелые спасатели могут вместо апельсина использовать сырое яйцо 
10;Следы безумной ночи;Ведущий вызывает несколько (5-6) игроков мужского пола и предлагает за одну минуту собрать как можно больше поцелуев на своем лице - это следы безумной ночи любви. По сигналу мужчины идут «в люди». Через минуту все игроки собираются вновь, и ведущий подсчитывает отпечатки помады на лицах игроков. Эффект - убойный!
10;Быстрый кулак;Ведущий приглашает всех желающих и предлагает следующее задание: взять правой рукой газету за уголок и по команде быстро собрать всю газету в кулак.$Кто быстрее это сделает, тот победитель.
10;С рюмкой;Вызываются два (четыре) участника, они садятся друг против друга на противоположных сторонах стола. Между ними посередине стола вверх дном ставится рюмка (достаточно легкая) и отмечаются две границы.$По сигналу ведущего участники начинают дуть на рюмку. Задача - дуть так, чтобы рюмка пересекла линию противника. Игроки могут объединиться в пары.$Побеждает участники, первыми сумевшие отправить рюмку за границу.$Вариант (розыгрышный): участникам завязывают глаза и подменивают рюмку на чашку с мукой.
10;Тянем-потянем;Вызываются двое мужчин. На головы им повязывают концы шарфа. Мужчины садятся на стул друг против друга. По сигналу ведущего участники должны оторвать противника от стула без помощи рук, только натягивая шарф головой.$Победитель - игрок, перетянувший противника.$Вместо шарфа можно использовать толстую нитку, которую связывают кольцом и надевают на уши противников.
10;Большая стирка;Готовится реквизит: веревки с бельем и тазы по количеству игроков. Помощники держат один конец веревок, второй - у игроков. Веревка должна быть натянута. По сигналу ведущего участники начинают собирать белье (носовые платки). Делают это они так: отжимают прищепку, освобождают носовой платок, да так, чтобы он попал прямо в тазик, а его можно двигать только ногой. Веревку отпускать нельзя - она должна все время оставаться натянутой.$Побеждает тот, у кого в тазике окажется больше платков.
10;Поцелуй вслепую;Для участия в конкурсе приглашается мужчина-доброволец. Ему завязывают глаза. Девушки равномерно располагаются по помещению. По команде ведущего девушки замирают. Задача мужчины: с завязанными глазами как можно быстрее найти и поцеловать каждую девушку (время засекает ведущий). К девушкам могут присоединиться остальные мужчины. С этой целью они должны замаскироваться под девушек: например, поменяться одеждой, очками и т.д. После того как один участник-мужчина прошел «эстафету», начинает следующий. Побеждает быстрейший.
10;Двойной удар;Для участия в конкурсе приглашаются сильные мужчины. Условие, казалось бы простое: надо сломать завинченную крышкой пустую пластиковую бутылку ударом ноги. Сделать это с первого раза практически невозможно, но супермены об этом не догадываются. Совет: чтобы сломать ее как можно быстрее, надо бить по донышку. Можно усложнить конкурс, посадив на плечи участникам, которые будут «крушить» бутылки, девушек.
10;Самое ценное;Игрокам предлагается попробовать нарисовать самое ценное в жизни мужчины, но левой рукой, а кто левша - правой. Оценивается скорость и оригинальность рисунка.
10;Упал - отжался;Мужчинам - участникам игры - предлагают отжаться несколько раз на полоске обоев. После им предлагают это повторить, но с завязанными глазами: нужно нащупать лист обоев, занять позицию и... кто больше отжиманий сделает. А пока мужчинам завязывают глаза, обои переворачивают, а на другой стороне в натуральный рост изображены обнаженные силуэты женщин. Болельщики считают количество отжиманий, подбадривая шутками, советами.
10;Кассиры;На большом листе ватмана вразброс изображены различные денежные знаки. Их необходимо быстро сосчитать, причем вести счет нужно так: одни доллар, один рубль, одна марка, две марки, два рубля, три марки, два доллара и т.д.$Кто сосчитает верно, не сбившись, дойдя до дальней купюры - тот и победитель.
10;Рыболовы-1;На стул или на пол раскладываются пенопластовые рыбки. Задача играющего: с завязанными глазами нацепить на импровизированный «гарпун» (палка с привязанным на конце гвоздем) как можно больше рыбок. Перед началом «рыбалки» нужно несколько раз прокрутить игрока вокруг себе.
10;Рыболовы;Посередине длинной веревки привязывается соленая или копченая рыба, на концы веревки - по две деревянных палочки. Два участника быстро наматывают веревку на палку. Кто быстрее намотает, тому рыба и достанется.
10;Из жизни прекрасного пола;Троим добровольцам завязывают глаза, надевают на руки резиновые или хоккейные перчатки и предлагают им натянуть на ноги самые обычные женские колготки, можно с рисуночком.
11;Поцелуйчики султана;«Султаном» станет тот, кто за отведенное время соберет как можно больше поцелуев гостей. Подсчет производится «знаками внимания», оставленными на лицах участников.
11;Поцелуйный поединок;В игре принимает участие одинаковое количество юношей и девушек. Они делятся на пары. Затем начинается поцелуйный поединок: юноша целует девушку и снимает одну вещь, девушка дарит ему ответный поцелуй и тоже снимает одну вещь. И так по нарастающей: поцеловал - снимай вещь. Тот, кто откажется раздеваться дальше, выходит из игры. Побеждает пара, на которой осталось меньше одежды.
11;Мужчина моей мечты;В игре принимают участие только женщины.$Ведущий предлагает участницам конкурса рассказать о мужчине своей мечты в 3 этапа - сначала описав его внешний облик, затем его внутренний мир и, наконец, желудок.$Женщины по очереди рассказывают о своих мужчинах. Побеждает та, которая сделает это с большим чувством юмора. Ей вручается приз: один из мужчин, упакованный в целлофан, перевязанный бантиком.
11;Игра на одевание;В игре участвуют пары - мужчина и женщина. У каждого из двух игроков - свой сундук или чемодан, в котором сложены различные предметы одежды. Игра проходит интереснее, если в женском чемодане вещи из мужского гардероба, а у мужчины - из женского. Игрокам завязывают глаза, и по команде ведущего они начинают надевать вещи из сундука. Задача игроков - нарядиться как можно быстрее.
11;Женщина - это;В эту игру могут играть сколько угодно человек. Например, выстраиваются все присутствующие мужчины (хотя они могут оставаться и на своих местах). После того, как ведущий скажет слова «Женщина - это», каждый из участников в порядке установленной очереди должен назвать какую-либо ассоциацию со словом «женщина». Отсев участников происходит сам собой. Нельзя повторяться и думать больше 5 секунд. Например, женщина - это соблазн, женщина - это страсть, женщина - это змея и так далее. Такой конкурс можно проводить и поц названием «Мужчина - это...». Здесь участвуют женщины.
11;Стриптиз в мешках;Ведущий предлагает двум добровольцам - парню и девушке - устроить парный стриптиз. Как правило, желающих не находится. Тогда ведущий «облегчает» задачу: добровольцы должны раздеться, но на них будут большие непрозрачные мешки с прорезями для голов (их следует продемонстрировать). Раздеваться нужно на скорость и с завязанными глазами. Игрокам завязывают глаза, но вместо непрозрачных мешков выдают прозрачные (можно сделать самим с помощью утюга и целлофановой пленки). Иногда эту игру приходится останавливать, дабы доверчивые стриптизеры не оказались в костюме Евы перед всем честным народом.
11;Приятная встреча;Ведущий предлагает двум участникам игры представить, что они встретились впервые, понравились друг другу и хотят познакомиться.$Игроки знакомятся, и ведущий неожиданно просит их повернуться спинами друг к другу, чтобы выяснить, насколько они наблюдательны. Игрокам надо описать одежду и украшения друг друга.
11;Туфелька Золушки;Ведущий ставит в центр игровой площадки коробку, в которую просит всех желающих дам положить по одной туфельке. Затем участники игры - но уже мужчины - должны как можно быстрее отыскать хозяек этой обуви. Кто за отведенное время «обует» большее количество дам, тот получает в награду поцелуй от благодарных Золушек и объявляется победителем.
11;Катись, яблочко;Выбираются парень и девушка. Желательно, чтобы они не были знакомы. Девушка ложится спиной на скамейку или составленные вместе стулья (ножки вместе, руки по швам). Ведущий берет яблоко и кладет девушке на ножки, как можно ближе к ступням. Задание парню: носом, не дотрагиваясь руками ни до девушки, ни до яблока, прокатить яблоко через все ее тело. Когда фрукт окажется на уровне рта прекрасной незнакомки, парень должен взять яблоко в зубы и дать откусить его девушке. На этом игра заканчивается. Во время игры девушка и парень не имеют права помогать друг другу. Если яблоко падает, дают другое, и парень начинает все сначала. Для усложнения задания и большего веселья можно выбрать яблоко неправильной формы, чтобы его было трудно катить. Играть можно как на время, так и на количество падений: за каждое - штраф. Игра получается очень веселая, так как сразу же появляется множество советчиков.
11;На брудершафт;Вызываются двое участников (мужчина и женщина), одному дают 2 бокала с шампанским, другому завязывают глаза. Участник с бокалами становится на одном месте и звенит бокалами друг о друга, но звенит три раза, лишь тогда, когда водящий поднимает руку вверх. Водящий имеет право поднять руку вверх всего три раза. Зрители должны хранить полное молчание, чтобы не выдать местонахождение игрока с бокалами.$Водящий выигрывает, если он правильно сориентировался и нашел игрока с бокалами. Он получает бокал, и участники выпивают шампанское за свое здоровье на брудершафт.
11;Поцелуйный поход;Две команды - мужская и женская - выстраиваются в две шеренги друг напротив друга. Задача мужчин: поочередно направляясь к шеренге женщин, как можно быстрее поцеловать каждую, а после того, как закончен «поцелуйный поход», мужчина, символизируя окончание выполнения задания, должен сказать: «Я кончил». Ведущий засекает время выполнения задания каждым участником. Самый быстрьм побеждает.
